resultId,raceId,driverId,position,time,milliseconds,fastestLapTime,fastestLapSpeed
26278,1120,842,13,+1:10.360,5292984,1:29.016,213.575
26279,1120,848,14,+1:13.184,5295808,1:27.845,216.422
26280,1120,807,15,+1:23.696,5306320,1:29.217,213.093
26281,1120,858,16,+1:27.791,5310415,1:28.580,214.626
26282,1120,855,17,+1:29.422,5312046,1:28.746,214.224
26283,1120,832,18,\N,\N,1:29.452,212.534
26284,1120,822,19,\N,\N,1:29.863,211.562
26285,1120,825,20,\N,\N,1:29.934,211.395
26286,1121,830,1,1:31:44.742,5504742,1:32.608,210.383
26287,1121,815,2,+22.457,5527199,1:34.364,206.468
26288,1121,832,3,+25.110,5529852,1:34.507,206.156
26289,1121,844,4,+39.669,5544411,1:34.090,207.069
26290,1121,847,5,+46.788,5551530,1:35.065,204.946
26291,1121,846,6,+48.458,5553200,1:34.476,206.223
26292,1121,1,7,+50.324,5555066,1:34.722,205.688
26293,1121,857,8,+56.082,5560824,1:34.983,205.123
26294,1121,4,9,+1:14.887,5579629,1:34.199,206.830
26295,1121,840,10,+1:33.216,5597958,1:35.632,203.730
26296,1121,855,11,\N,\N,1:35.458,204.102
26297,1121,825,12,\N,\N,1:35.570,203.863
26298,1121,817,13,\N,\N,1:35.163,204.735
26299,1121,852,14,\N,\N,1:35.833,203.303
26300,1121,848,15,\N,\N,1:35.723,203.537
26301,1121,807,16,\N,\N,1:34.834,205.445
26302,1121,839,17,\N,\N,1:36.226,202.473
26303,1121,842,18,\N,\N,1:34.805,205.508
26304,1121,822,19,\N,\N,1:36.202,202.523
26305,1121,858,20,\N,\N,1:34.735,205.659
26306,1122,830,1,1:20:43.273,4843273,1:31.773,242.188
26307,1122,815,2,+13.6431,4862704,1:32.273,240.876
26308,1122,844,3,+18.639,4861912,1:31.632,242.561
26309,1122,857,4,+32.007,4875280,1:32.310,240.779
26310,1122,4,5,+35.759,4879032,1:32.387,240.579
26311,1122,847,6,+39.936,4883209,1:32.254,240.926
26312,1122,860,7,+42.679,4885952,1:32.186,241.103
26313,1122,846,8,+45.708,4888981,1:31.944,241.738
26314,1122,1,9,+47.391,4890664,1:31.746,242.260
26315,1122,807,10,+1:16.996,4920269,1:32.366,240.633
26316,1122,848,11,+1:28.354,4931627,1:32.307,240.787
26317,1122,825,12,+1:45.7373,4955646,1:32.338,240.706
26318,1122,839,13,\N,\N,1:33.481,237.763
26319,1122,858,14,\N,\N,1:33.523,237.657
26320,1122,852,15,\N,\N,1:33.026,238.926
26321,1122,817,16,\N,\N,1:33.323,238.166
26322,1122,822,17,\N,\N,1:32.706,239.751
26323,1122,855,18,\N,\N,1:32.208,241.046
26324,1122,840,\N,\N,\N,1:35.560,232.591
26325,1122,842,\N,\N,\N,\N,\N
26326,1123,832,1,1:20:26.843,4826843,1:20.031,237.418
26327,1123,844,2,+2.366,4829209,1:19.813,238.066
26328,1123,846,3,+5.904,4832747,1:19.915,237.762
26329,1123,857,4,+35.770,4862613,1:20.199,236.920
26330,1123,815,5,+56.309,4883152,1:20.388,236.363
26331,1123,840,6,+1:33.222,4920065,1:20.930,234.780
26332,1123,852,7,+1:35.601,4922444,1:21.134,234.190
26333,1123,4,8,+1:40.992,4927835,1:20.493,236.055
26334,1123,807,9,+1:44.553,4931396,1:21.145,234.158
26335,1123,825,10,\N,\N,1:21.082,234.340
26336,1123,848,11,\N,\N,1:21.618,232.801
26337,1123,817,12,\N,\N,1:21.239,233.887
26338,1123,842,13,\N,\N,1:21.090,234.317
26339,1123,822,14,\N,\N,1:21.422,233.361
26340,1123,855,15,\N,\N,1:21.327,233.634
26341,1123,839,16,\N,\N,1:21.354,233.557
26342,1123,847,17,\N,\N,1:20.284,236.669
26343,1123,1,\N,\N,\N,1:22.444,230.469
26344,1123,830,\N,\N,\N,1:23.115,228.608
26345,1124,830,1,1:54:23.566,6863566,1:33.706,223.093
26346,1124,815,2,+12.535,6876101,1:33.945,222.525
26347,1124,832,3,+20.866,6884432,1:33.841,222.772
26348,1124,844,4,+26.522,6890088,1:35.044,219.952
26349,1124,846,5,+29.700,6893266,1:35.186,219.624
26350,1124,4,6,+44.272,6907838,1:34.726,220.691
26351,1124,847,7,+45.951,6909517,1:34.404,221.444
26352,1124,857,8,+47.525,6911091,1:34.802,220.514
26353,1124,1,9,+48.626,6912192,1:33.952,222.509
26354,1124,852,10,\N,\N,1:36.342,216.989
26355,1124,807,11,\N,\N,1:35.325,219.304
26356,1124,840,12,\N,\N,1:35.798,218.221
26357,1124,825,13,\N,\N,1:36.654,216.289
26358,1124,822,14,\N,\N,1:36.608,216.392
26359,1124,839,15,\N,\N,1:36.232,217.237
26360,1124,842,16,\N,\N,1:36.642,216.315
26361,1124,858,17,\N,\N,1:34.900,220.286
26362,1124,855,\N,\N,\N,1:37.160,215.162
26363,1124,817,\N,\N,\N,\N,\N
26364,1124,848,\N,\N,\N,\N,\N
26365,1125,830,1,1:40:52.554,6052554,1:38.406,199.414
26366,1125,846,2,+13.773,6066327,1:38.751,198.717
26367,1125,815,3,+19.160,6071714,1:39.388,197.444
26368,1125,844,4,+23.623,6076177,1:39.384,197.452
26369,1125,832,5,+33.983,6086537,1:39.764,196.700
26370,1125,847,6,+38.724,6091278,1:40.112,196.016
26371,1125,4,7,+43.414,6095968,1:37.810,200.629
26372,1125,857,8,+56.198,6108752,1:39.739,196.749
26373,1125,1,9,+57.986,6110540,1:40.835,194.610
26374,1125,807,10,+1:00.476,6113030,1:40.815,194.649
26375,1125,839,11,+1:02.812,6115366,1:40.937,194.414
26376,1125,848,12,+1:05.506,6118060,1:40.790,194.697
26377,1125,842,13,+1:09.223,6121777,1:39.198,197.822
26378,1125,855,14,+1:11.689,6124243,1:38.633,198.955
26379,1125,840,15,+1:22.786,6135340,1:39.444,197.333
26380,1125,825,16,+1:27.533,6140087,1:41.077,194.145
26381,1125,858,17,+1:35.110,6147664,1:41.000,194.293
26382,1125,817,\N,\N,\N,1:40.994,194.304
26383,1125,852,\N,\N,\N,1:41.593,193.158
26384,1125,822,\N,\N,\N,1:41.276,193.763
26385,1126,846,1,1:30:49.876,5449876,1:30.980,214.148
26386,1126,830,2,+7.612,5457488,1:31.261,213.488
26387,1126,844,3,+9.920,5459796,1:31.084,213.903
26388,1126,815,4,+14.650,5464526,1:30.855,214.442
26389,1126,832,5,+16.407,5466283,1:30.928,214.270
26390,1126,1,6,+16.585,5466461,1:31.233,213.554
26391,1126,852,7,+26.185,5476061,1:31.682,212.508
26392,1126,847,8,+34.789,5484665,1:31.921,211.955
26393,1126,4,9,+37.107,5486983,1:31.727,212.404
26394,1126,839,10,+39.746,5489622,1:32.037,211.688
26395,1126,807,11,+40.789,5490665,1:31.941,211.909
26396,1126,842,12,+44.958,5494834,1:32.055,211.647
26397,1126,857,13,+49.756,5499632,1:30.634,214.965
26398,1126,855,14,+49.979,5499855,1:31.991,211.794
26399,1126,817,15,+50.956,5500832,1:32.122,211.493
26400,1126,822,16,+52.356,5502232,1:32.098,211.548
26401,1126,840,17,+55.173,5505049,1:31.588,212.726
26402,1126,848,18,+1:16.091,5525967,1:30.849,214.456
26403,1126,825,19,+1:24.683,5534559,1:31.774,212.295
26404,1126,858,\N,\N,\N,1:33.452,208.483
26405,1127,830,1,1:25:25.252,5125252,1:20.366,219.898
26406,1127,846,2,+0.725,5125977,1:19.994,220.921
26407,1127,844,3,+7.916,5133168,1:19.935,221.084
26408,1127,857,4,+14.132,5139384,1:19.907,221.162
26409,1127,832,5,+22.325,5147577,1:20.220,220.299
26410,1127,1,6,+35.104,5160356,1:20.331,219.994
26411,1127,847,7,+47.154,5172406,1:18.589,224.871
26412,1127,815,8,+54.776,5180028,1:19.686,221.775
26413,1127,840,9,+1:19.556,5204808,1:20.570,219.342
26414,1127,852,10,\N,\N,1:20.936,218.350
26415,1127,807,11,\N,\N,1:21.700,216.308
26416,1127,825,12,\N,\N,1:21.009,218.153
26417,1127,817,13,\N,\N,1:21.569,216.655
26418,1127,839,14,\N,\N,1:21.304,217.361
26419,1127,855,15,\N,\N,1:21.016,218.134
26420,1127,842,16,\N,\N,1:21.371,217.183
26421,1127,858,17,\N,\N,1:21.229,217.562
26422,1127,822,18,\N,\N,1:21.455,216.959
26423,1127,4,19,\N,\N,1:19.004,223.689
26424,1127,848,\N,\N,\N,1:21.274,217.442
26425,1128,844,1,2:23:15.554,8595554,\N,\N
26426,1128,857,2,+7.152,8602706,\N,\N
26427,1128,832,3,+7.585,8603139,\N,\N
26428,1128,846,4,+8.650,8604204,\N,\N
26429,1128,847,5,+13.309,8608863,\N,\N
26430,1128,830,6,+13.853,8609407,\N,\N
26431,1128,1,7,+14.908,8610462,\N,\N
26432,1128,852,8,\N,\N,\N,\N
26433,1128,848,9,\N,\N,\N,\N
26434,1128,842,10,\N,\N,\N,\N
26435,1128,4,11,\N,\N,\N,\N
26436,1128,817,12,\N,\N,\N,\N
26437,1128,822,13,\N,\N,\N,\N
26438,1128,840,14,\N,\N,\N,\N
26439,1128,858,15,\N,\N,\N,\N
26440,1128,855,16,\N,\N,\N,\N
26441,1128,839,\N,\N,\N,\N,\N
26442,1128,815,\N,\N,\N,\N,\N
26443,1128,807,\N,\N,\N,\N,\N
26444,1128,825,\N,\N,\N,\N,\N
26445,1129,830,1,1:45:47.927,6347927,1:15.569,207.751
26446,1129,846,2,+3.879,6351806,1:15.558,207.782
26447,1129,847,3,+4.317,6352244,1:14.895,209.621
26448,1129,1,4,+4.915,6352842,1:14.856,209.730
26449,1129,857,5,+10.199,6358126,1:16.247,205.904
26450,1129,4,6,+17.510,6365437,1:16.303,205.753
26451,1129,840,7,+23.625,6371552,1:16.762,204.523
26452,1129,817,8,+28.672,6376599,1:17.076,203.689
26453,1129,842,9,+30.021,6377948,1:17.013,203.856
26454,1129,839,10,+30.313,6378240,1:17.012,203.859
26455,1129,807,11,+30.824,6378751,1:16.683,204.733
26456,1129,825,12,+31.253,6379180,1:16.499,205.226
26457,1129,822,13,+40.487,6388414,1:17.250,203.231
26458,1129,852,14,+52.694,6400621,1:17.309,203.075
26459,1129,855,15,\N,\N,1:17.325,203.033
26460,1129,832,\N,\N,\N,1:18.957,198.837
26461,1129,848,\N,\N,\N,1:19.359,197.830
26462,1129,815,\N,\N,\N,1:18.819,199.185
26463,1129,844,\N,\N,\N,1:26.012,182.528
26464,1129,858,\N,\N,\N,1:26.484,181.531
26465,1130,830,1,1:28:20.227,5300227,1:17.776,215.557
26466,1130,846,2,+2.219,5302446,1:17.115,217.405
26467,1130,1,3,+17.790,5318017,1:17.809,215.466
26468,1130,847,4,+22.320,5322547,1:18.290,214.142
26469,1130,844,5,+22.709,5322936,1:17.897,215.222
26470,1130,832,6,+31.028,5331255,1:18.539,213.463
26471,1130,857,7,+33.760,5333987,1:17.874,215.286
26472,1130,815,8,+59.524,5359751,1:17.785,215.532
26473,1130,842,9,+1:02.025,5362252,1:19.045,212.096
26474,1130,839,10,+1:11.889,5372116,1:18.982,212.266
26475,1130,807,11,+1:19.215,5379442,1:18.609,213.273
26476,1130,4,12,\N,\N,1:18.334,214.022
26477,1130,855,13,\N,\N,1:18.771,212.834
26478,1130,840,14,\N,\N,1:19.318,211.366
26479,1130,817,15,\N,\N,1:19.450,211.015
26480,1130,822,16,\N,\N,1:19.608,210.596
26481,1130,825,17,\N,\N,1:19.805,210.077
26482,1130,848,18,\N,\N,1:19.132,211.863
26483,1130,852,19,\N,\N,1:19.447,211.023
26484,1130,858,20,\N,\N,1:20.172,209.115
26485,1131,847,1,1:24:22.798,5062798,1:09.164,224.752
26486,1131,857,2,+1.906,5064704,1:08.697,226.280
26487,1131,832,3,+4.533,5067331,1:09.282,224.369
26488,1131,1,4,+23.142,5085940,1:09.562,223.466
26489,1131,830,5,+37.253,5100051,1:07.719,229.548
26490,1131,807,6,+54.088,5116886,1:10.215,221.388
26491,1131,815,7,+54.672,5117470,1:09.694,223.043
26492,1131,825,8,+1:00.355,5123153,1:10.125,221.672
26493,1131,817,9,+1:01.169,5123967,1:10.426,220.725
26494,1131,842,10,+1:01.766,5124564,1:09.609,223.315
26495,1131,844,11,+1:07.056,5129854,1:09.584,223.396
26496,1131,839,12,+1:08.325,5131123,1:09.649,223.187
26497,1131,840,13,\N,\N,1:10.143,221.615
26498,1131,852,14,\N,\N,1:10.318,221.064
26499,1131,848,15,\N,\N,1:10.364,220.919
26500,1131,822,16,\N,\N,1:10.449,220.653
26501,1131,855,17,\N,\N,1:10.470,220.587
26502,1131,4,18,\N,\N,1:07.694,229.633
26503,1131,858,19,\N,\N,1:10.406,220.788
26504,1131,846,20,\N,\N,1:08.016,228.546
26505,1132,1,1,1:22:27.059,4947059,1:29.438,237.120
26506,1132,830,2,+1.465,4948524,1:28.952,238.416
26507,1132,846,3,+7.547,4954606,1:29.262,237.588
26508,1132,857,4,+12.429,4959488,1:28.748,238.964
26509,1132,832,5,+47.318,4994377,1:28.293,240.195
26510,1132,807,6,+55.722,5002781,1:29.836,236.070
26511,1132,840,7,+56.569,5003628,1:29.897,235.909
26512,1132,4,8,+1:03.577,5010636,1:29.710,236.401
26513,1132,848,9,+1:08.387,5015446,1:29.718,236.380
26514,1132,852,10,+1:19.303,5026362,1:30.229,235.041
26515,1132,858,11,+1:28.960,5036019,1:29.972,235.713
26516,1132,825,12,+1:30.153,5037212,1:30.093,235.396
26517,1132,817,13,\N,\N,1:30.735,233.731
26518,1132,844,14,\N,\N,1:29.748,236.301
26519,1132,822,15,\N,\N,1:31.277,232.343
26520,1132,839,16,\N,\N,1:30.875,233.371
26521,1132,815,17,\N,\N,1:29.707,236.409
26522,1132,855,18,\N,\N,1:31.014,233.014
26523,1132,847,\N,\N,\N,1:31.298,232.289
26524,1132,842,\N,\N,\N,\N,\N
26525,1133,857,1,1:38:01.989,5881989,1:21.716,193.005
26526,1133,846,2,+2.141,5884130,1:21.712,193.014
26527,1133,1,3,+14.880,5896869,1:22.153,191.978
26528,1133,844,4,+19.686,5901675,1:22.182,191.910
26529,1133,830,5,+21.349,5903338,1:20.908,194.932
26530,1133,832,6,+23.073,5905062,1:21.441,193.656
26531,1133,815,7,+39.792,5921781,1:21.096,194.480
26532,1133,847,8,+42.368,5924357,1:20.305,196.396
26533,1133,852,9,+1:17.259,5959248,1:23.533,188.806
26534,1133,840,10,+1:17.976,5959965,1:22.338,191.547
26535,1133,4,11,+1:22.460,5964449,1:23.063,189.875
26536,1133,817,12,\N,\N,1:22.640,190.847
26537,1133,807,13,\N,\N,1:23.461,188.969
26538,1133,848,14,\N,\N,1:23.930,187.913
26539,1133,825,15,\N,\N,1:23.553,188.761
26540,1133,822,16,\N,\N,1:22.792,190.496
26541,1133,858,17,\N,\N,1:20.561,195.772
26542,1133,839,18,\N,\N,1:21.610,193.255
26543,1133,855,19,\N,\N,1:23.487,188.910
26544,1133,842,\N,\N,\N,1:23.340,189.244
26545,1134,1,1,+0.526,526,1:46.653,236.415
26546,1134,857,2,+1.173,1699,1:45.840,238.231
26547,1134,844,3,+8.549,9075,1:47.013,235.619
26548,1134,830,4,+9.226,9752,1:46.128,237.584
26549,1134,846,5,+9.850,10376,1:45.563,238.856
26550,1134,832,6,+19.795,20321,1:46.364,237.057
26551,1134,815,7,+43.195,43721,1:44.701,240.822
26552,1134,4,8,+49.963,50489,1:48.051,233.356
26553,1134,839,9,+52.552,53078,1:46.957,235.743
26554,1134,817,10,+54.926,55452,1:47.435,234.694
26555,1134,840,11,+1:03.011,63537,1:48.105,233.239
26556,1134,848,12,+1:03.651,64177,1:47.996,233.475
26557,1134,842,13,+1:04.365,64891,1:47.418,234.731
26558,1134,825,14,+1:06.631,67157,1:47.848,233.795
26559,1134,822,15,+1:10.638,71164,1:47.019,235.606
26560,1134,852,16,+1:16.737,77263,1:47.969,233.533
26561,1134,858,17,+1:26.057,86583,1:47.490,234.574
26562,1134,807,18,+1:28.833,89359,1:48.954,231.422
26563,1134,855,\N,\N,\N,1:52.099,224.929
26564,1134,847,\N,1:19:57.040,4797566,1:47.113,235.399
26565,1135,846,1,1:30:45.519,5445519,1:13.817,207.708
26566,1135,830,2,+22.896,5468415,1:14.752,205.110
26567,1135,844,3,+25.439,5470958,1:14.585,205.569
26568,1135,857,4,+27.337,5472856,1:14.237,206.533
26569,1135,832,5,+32.137,5477656,1:14.117,206.867
26570,1135,815,6,+39.542,5485061,1:14.587,205.563
26571,1135,847,7,+44.617,5490136,1:13.927,207.399
26572,1135,1,8,+49.599,5495118,1:13.878,207.536
26573,1135,842,9,\N,\N,1:14.855,204.828
26574,1135,4,10,\N,\N,1:14.758,205.093
26575,1135,807,11,\N,\N,1:15.657,202.656
26576,1135,817,12,\N,\N,1:15.222,203.828
26577,1135,840,13,\N,\N,1:15.255,203.739
26578,1135,848,14,\N,\N,1:14.434,205.986
26579,1135,839,15,\N,\N,1:15.390,203.374
26580,1135,858,16,\N,\N,1:15.539,202.973
26581,1135,852,17,\N,\N,1:15.552,202.938
26582,1135,825,18,\N,\N,1:14.954,204.557
26583,1135,822,19,\N,\N,1:15.822,202.215
26584,1135,855,20,\N,\N,1:15.724,202.477
26585,1136,844,1,1:14:40.727,4480727,1:23.226,250.580
26586,1136,857,2,+2.664,4483391,1:21.943,254.503
26587,1136,846,3,+6.153,4486880,1:21.432,256.100
26588,1136,832,4,+15.621,4496348,1:23.219,250.601
26589,1136,1,5,+22.820,4503547,1:21.512,255.849
26590,1136,830,6,+37.932,4518659,1:21.745,255.120
26591,1136,847,7,+39.715,4520442,1:22.036,254.215
26592,1136,815,8,+54.148,4534875,1:22.971,251.350
26593,1136,848,9,+1:07.456,4548183,1:23.918,248.514
26594,1136,825,10,+1:08.302,4549029,1:23.437,249.946
26595,1136,4,11,+1:08.495,4549222,1:22.944,251.432
26596,1136,861,12,+1:21.308,4562035,1:23.728,249.077
26597,1136,817,13,+1:33.452,4574179,1:24.219,247.625
26598,1136,839,14,\N,\N,1:24.343,247.261
26599,1136,842,15,\N,\N,1:23.755,248.997
26600,1136,822,16,\N,\N,1:23.609,249.432
26601,1136,807,17,\N,\N,1:23.275,250.432
26602,1136,855,18,\N,\N,1:25.092,245.085
26603,1136,840,19,\N,\N,1:22.232,253.609
26604,1136,852,\N,\N,\N,1:26.198,241.940
26605,1137,857,1,1:32:58.007,5578007,1:47.060,201.856
26606,1137,844,2,+10.910,5588917,1:47.067,201.843
26607,1137,847,3,+31.328,5609335,1:46.628,202.674
26608,1137,846,4,+36.143,5614150,1:45.255,205.318
26609,1137,830,5,+1:17.098,5655105,1:46.798,202.352
26610,1137,4,6,+1:25.468,5663475,1:47.057,201.862
26611,1137,848,7,+1:27.396,5665403,1:46.947,202.070
26612,1137,861,8,+1:29.541,5667548,1:47.274,201.454
26613,1137,1,9,+1:32.401,5670408,1:47.236,201.525
26614,1137,860,10,+1:33.127,5671134,1:47.048,201.879
26615,1137,807,11,+1:33.465,5671472,1:47.691,200.674
26616,1137,842,12,+1:57.189,5695196,1:48.018,200.066
26617,1137,817,13,+2:26.907,5724914,1:48.380,199.398
26618,1137,855,14,+2:28.841,5726848,1:47.644,200.761
26619,1137,839,15,\N,\N,1:48.831,198.572
26620,1137,822,16,\N,\N,1:48.418,199.328
26621,1137,815,17,\N,\N,1:47.013,201.945
26622,1137,832,18,\N,\N,1:46.866,202.223
26623,1137,840,19,\N,\N,1:48.148,199.826
26624,1137,852,\N,\N,\N,1:50.887,194.890
26625,1138,846,1,1:40:52.571,6052571,1:34.925,187.347
26626,1138,830,2,+20.945,6073516,1:35.967,185.313
26627,1138,857,3,+41.823,6094394,1:35.745,185.743
26628,1138,847,4,+1:01.040,6113611,1:37.047,183.251
26629,1138,844,5,+1:02.430,6115001,1:35.371,186.471
26630,1138,1,6,+1:25.248,6137819,1:37.393,182.600
26631,1138,832,7,+1:36.039,6148610,1:36.561,184.173
26632,1138,4,8,\N,\N,1:37.741,181.950
26633,1138,807,9,\N,\N,1:37.470,182.456
26634,1138,815,10,\N,\N,1:37.477,182.443
26635,1138,861,11,\N,\N,1:37.262,182.846
26636,1138,852,12,\N,\N,1:36.393,184.494
26637,1138,839,13,\N,\N,1:37.964,181.536
26638,1138,840,14,\N,\N,1:37.851,181.745
26639,1138,855,15,\N,\N,1:37.461,182.472
26640,1138,822,16,\N,\N,1:37.524,182.355
26641,1138,842,17,\N,\N,1:36.927,183.478
26642,1138,817,18,\N,\N,1:34.486,188.218
26643,1138,825,19,\N,\N,1:37.425,182.540
26644,1138,848,\N,\N,\N,1:36.888,183.552
26645,1139,844,1,1:35:09.639,5709639,1:37.834,202.861
26646,1139,832,2,+8.562,5718201,1:37.763,203.009
26647,1139,830,3,+19.412,5729051,1:38.117,202.276
26648,1139,846,4,+20.354,5729993,1:37.679,203.183
26649,1139,857,5,+21.921,5731560,1:37.883,202.760
26650,1139,847,6,+56.295,5765934,1:37.656,203.231
26651,1139,815,7,+59.072,5768711,1:38.514,201.461
26652,1139,807,8,+1:02.957,5772596,1:38.404,201.686
26653,1139,859,9,+1:10.563,5780202,1:38.091,202.330
26654,1139,861,10,+1:11.979,5781618,1:37.611,203.325
26655,1139,825,11,+1:19.782,5789421,1:38.210,202.085
26656,1139,842,12,+1:30.558,5800197,1:38.311,201.877
26657,1139,4,13,\N,\N,1:39.261,199.945
26658,1139,852,14,\N,\N,1:39.193,200.082
26659,1139,840,15,\N,\N,1:39.214,200.040
26660,1139,848,16,\N,\N,1:39.084,200.302
26661,1139,822,17,\N,\N,1:40.575,197.333
26662,1139,839,18,\N,\N,1:37.330,203.912
26663,1139,855,19,\N,\N,1:39.272,199.923
26664,1139,1,\N,\N,\N,\N,\N
26665,1140,832,1,1:40:55.800,6055800,1:20.137,193.348
26666,1140,846,2,+4.705,6060505,1:19.691,194.430
26667,1140,844,3,+34.387,6090187,1:18.336,197.794
26668,1140,1,4,+44.780,6100580,1:20.371,192.785
26669,1140,847,5,+48.536,6104336,1:20.731,191.926
26670,1140,830,6,+59.558,6115358,1:20.872,191.591
26671,1140,825,7,+1:03.642,6119442,1:20.637,192.150
26672,1140,857,8,+1:04.928,6120728,1:20.064,193.525
26673,1140,807,9,\N,\N,1:20.748,191.885
26674,1140,842,10,\N,\N,1:21.274,190.643
26675,1140,840,11,\N,\N,1:21.311,190.557
26676,1140,861,12,\N,\N,1:20.090,193.462
26677,1140,839,13,\N,\N,1:20.659,192.097
26678,1140,822,14,\N,\N,1:21.085,191.088
26679,1140,855,15,\N,\N,1:21.553,189.991
26680,1140,859,16,\N,\N,1:19.502,194.893
26681,1140,815,17,\N,\N,1:19.209,195.614
26682,1140,4,\N,\N,\N,1:22.722,187.306
26683,1140,848,\N,\N,\N,\N,\N
26684,1140,852,\N,\N,\N,\N,\N
26685,1141,830,1,2:06:54.430,7614430,1:20.472,192.767
26686,1141,839,2,+19.477,7633907,1:21.771,189.705
26687,1141,842,3,+22.532,7636962,1:21.645,189.998
26688,1141,847,4,+23.265,7637695,1:21.645,189.998
26689,1141,844,5,+30.177,7644607,1:21.631,190.030
26690,1141,846,6,+31.372,7645802,1:21.517,190.296
26691,1141,852,7,+42.056,7656486,1:21.828,189.573
26692,1141,857,8,+44.943,7659373,1:21.532,190.261
26693,1141,859,9,+50.452,7664882,1:22.123,188.892
26694,1141,1,10,+50.753,7665183,1:22.041,189.081
26695,1141,815,11,+51.531,7665961,1:22.143,188.846
26696,1141,860,12,+57.085,7671515,1:22.494,188.042
26697,1141,822,13,+1:03.588,7678018,1:22.877,187.173
26698,1141,4,14,+1:18.049,7692479,1:22.293,188.502
26699,1141,855,15,+1:19.649,7694079,1:23.058,186.765
26700,1141,832,\N,\N,\N,1:24.201,184.230
26701,1141,861,\N,\N,\N,1:24.296,184.022
26702,1141,848,\N,\N,\N,\N,\N
26703,1141,840,\N,\N,\N,\N,\N
26704,1141,807,\N,\N,\N,1:23.764,185.191
26705,1142,847,1,1:22:05.969,4925969,1:35.717,233.225
26706,1142,1,2,+7.313,4933282,1:35.480,233.803
26707,1142,832,3,+11.906,4937875,1:35.875,232.840
26708,1142,844,4,+14.283,4940252,1:35.674,233.329
26709,1142,830,5,+16.582,4942551,1:36.248,231.938
26710,1142,846,6,+43.385,4969354,1:34.876,235.292
26711,1142,857,7,+51.365,4977334,1:36.598,231.097
26712,1142,807,8,+59.808,4985777,1:36.585,231.129
26713,1142,852,9,+1:02.808,4988777,1:36.957,230.242
26714,1142,815,10,+1:03.114,4989083,1:36.326,231.750
26715,1142,4,11,+1:09.195,4995164,1:36.553,231.205
26716,1142,825,12,+1:09.803,4995772,1:36.557,231.196
26717,1142,855,13,+1:14.085,5000054,1:36.324,231.755
26718,1142,861,14,+1:15.172,5001141,1:36.867,230.456
26719,1142,840,15,+1:24.102,5010071,1:37.179,229.716
26720,1142,859,16,+1:31.005,5016974,1:36.980,230.187
26721,1142,839,17,\N,\N,1:36.511,231.306
26722,1142,822,18,\N,\N,1:36.601,231.090
26723,1142,848,\N,\N,\N,1:38.008,227.773
26724,1142,842,\N,\N,\N,1:38.314,227.064
26725,1143,830,1,1:31:05.323,5465323,1:22.905,235.310
26726,1143,844,2,+6.031,5471354,1:23.242,234.357
26727,1143,857,3,+6.819,5472142,1:23.218,234.425
26728,1143,847,4,+14.104,5479427,1:23.355,234.039
26729,1143,842,5,+16.782,5482105,1:23.705,233.061
26730,1143,832,6,+17.476,5482799,1:23.465,233.731
26731,1143,4,7,+19.867,5485190,1:23.667,233.167
26732,1143,855,8,+25.360,5490683,1:23.889,232.550
26733,1143,825,9,+32.177,5497500,1:24.259,231.528
26734,1143,846,10,+35.762,5501085,1:22.384,236.798
26735,1143,822,11,+50.243,5515566,1:25.533,228.080
26736,1143,1,12,+56.122,5521445,1:23.865,232.616
26737,1143,852,13,+1:01.100,5526423,1:26.144,226.462
26738,1143,859,14,+1:02.656,5527979,1:26.076,226.641
26739,1143,848,15,\N,\N,1:25.559,228.011
26740,1143,807,\N,\N,\N,1:25.767,227.458
26741,1143,815,\N,\N,\N,1:25.288,228.735
26742,1143,840,\N,\N,\N,1:30.935,214.531
26743,1143,861,\N,\N,\N,\N,\N
26744,1143,839,\N,\N,\N,\N,\N
26745,1144,846,1,1:26:33.291,5193291,1:27.438,217.429
26746,1144,832,2,+5.832,5199123,1:27.765,216.619
26747,1144,844,3,+31.928,5225219,1:28.018,215.996
26748,1144,1,4,+36.483,5229774,1:27.278,217.828
26749,1144,847,5,+37.538,5230829,1:28.195,215.563
26750,1144,830,6,+49.847,5243138,1:27.765,216.619
26751,1144,842,7,+1:12.560,5265851,1:29.251,213.012
26752,1144,807,8,+1:15.554,5268845,1:29.152,213.249
26753,1144,4,9,+1:22.373,5275664,1:27.948,216.168
26754,1144,857,10,+1:23.821,5277112,1:27.690,216.804
26755,1144,848,11,\N,\N,1:29.438,212.567
26756,1144,852,12,\N,\N,1:29.200,213.134
26757,1144,855,13,\N,\N,1:27.982,216.085
26758,1144,840,14,\N,\N,1:28.604,214.568
26759,1144,862,15,\N,\N,1:29.121,213.323
26760,1144,825,16,\N,\N,1:25.637,222.002
26761,1144,859,17,\N,\N,1:28.751,214.212
26762,1144,822,\N,\N,\N,1:29.482,212.462
26763,1144,861,\N,\N,\N,1:29.411,212.631
26764,1144,815,\N,\N,\N,\N,\N
